,0
1845,826
1846,827
1847,830
1848,825
1849,823
1850,826
1851,832
1852,828
1853,825
1854,828
1855,828
1856,826
1857,825
1858,826
1859,831
1860,826
1861,826
1862,827
1863,832
1864,827
1865,822
1866,830
1867,829
1868,828
1869,823
1870,828
1871,830
1872,828
1873,825
1874,826
1875,831
1876,827
1877,823
1878,828
1879,832
1880,827
1881,825
1882,827
1883,829
1884,827
1885,825
1886,827
1887,829
1888,828
1889,824
1890,827
1891,830
1892,828
1893,824
1894,828
1895,830
1896,826
1897,826
1898,827
1899,829
1900,826
1901,824
1902,827
1903,829
1904,826
1905,823
1906,827
1907,828
1908,827
1909,824
1910,827
1911,829
1912,827
1913,826
1914,828
1915,829
1916,827
1917,826
1918,828
1919,830
1920,826
1921,825
1922,827
1923,829
1924,827
1925,823
1926,829
1927,832
1928,826
1929,825
1930,826
1931,831
1932,828
1933,825
1934,830
1935,831
1936,827
1937,824
1938,829
1939,830
1940,827
1941,825
1942,824
1943,829
1944,826
1945,823
1946,827
1947,830
1948,827
1949,822
1950,827
1951,829
1952,825
1953,824
1954,825
1955,828
1956,826
1957,828
1958,828
1959,829
1960,828
1961,821
1962,827
1963,829
1964,826
1965,822
1966,826
1967,830
1968,828
1969,824
1970,825
1971,831
1972,826
1973,824
1974,829
1975,830
1976,827
1977,826
1978,829
1979,831
1980,825
1981,826
1982,828
1983,831
1984,825
1985,824
1986,829
1987,832
1988,828
1989,825
1990,826
1991,830
1992,827
1993,824
1994,827
1995,829
1996,828
1997,825
1998,827
1999,827
2000,825
2001,823
2002,828
2003,828
2004,827
2005,824
2006,827
2007,829
2008,825
2009,824
2010,826
2011,829
2012,828
2013,825
2014,822
2015,830
2016,827
2017,824
2018,826
2019,829
2020,824
2021,825
2022,827
2023,828
2024,824
2025,824
2026,826
2027,832
2028,828
2029,821
2030,826
2031,830
2032,827
2033,823
2034,828
2035,829
2036,826
2037,824
2038,827
2039,829
2040,826
2041,823
2042,825
2043,829
2044,826
2045,822
2046,826
2047,830
2048,827
2049,825
2050,829
2051,830
2052,828
2053,823
2054,824
2055,828
2056,826
2057,824
2058,826
2059,831
2060,825
2061,822
2062,827
2063,830
2064,827
2065,822
2066,826
2067,828
2068,827
2069,823
2070,828
2071,829
2072,826
2073,824
2074,824
2075,830
2076,826
2077,824
2078,825
2079,831
2080,830
2081,825
2082,824
2083,827
2084,827
2085,824
2086,827
2087,830
2088,825
2089,823
2090,828
2091,828
2092,825
2093,823
2094,826
2095,829
2096,825
2097,823
2098,825
2099,829
2100,827
