,0
2002,654
2003,656
2004,650
2005,647
2006,651
2007,655
2008,655
2009,652
2010,653
2011,658
2012,652
2013,647
2014,649
2015,654
2016,648
2017,649
2018,649
2019,655
2020,654
2021,649
2022,652
2023,656
2024,650
2025,645
2026,649
2027,654
2028,657
2029,645
2030,649
2031,652
2032,654
2033,653
2034,652
2035,656
2036,655
2037,649
2038,645
2039,655
2040,653
2041,648
2042,652
2043,656
2044,652
2045,649
2046,649
2047,654
2048,654
2049,647
2050,650
2051,653
2052,648
2053,649
2054,646
2055,661
2056,650
2057,652
2058,655
2059,655
2060,653
2061,650
2062,654
2063,657
2064,655
2065,650
2066,650
2067,647
2068,651
2069,651
2070,652
2071,652
2072,652
2073,648
2074,654
2075,656
2076,650
2077,652
2078,651
2079,658
2080,654
2081,649
2082,649
2083,655
2084,652
2085,649
2086,650
2087,655
2088,653
2089,651
2090,649
2091,657
2092,652
2093,651
2094,649
2095,660
2096,655
2097,648
2098,648
2099,660
2100,651
2101,653
2102,648
2103,656
2104,655
2105,652
2106,654
2107,652
2108,653
2109,651
2110,652
2111,658
2112,654
2113,646
2114,653
2115,659
2116,653
2117,655
2118,651
2119,656
2120,651
2121,655
2122,649
2123,657
2124,654
2125,656
2126,654
2127,659
2128,655
2129,652
2130,652
2131,659
2132,654
2133,649
2134,655
2135,655
2136,654
2137,650
2138,649
2139,659
2140,651
2141,648
2142,654
2143,659
2144,655
2145,653
2146,649
2147,656
2148,657
2149,652
2150,655
2151,658
2152,655
2153,653
2154,652
2155,658
2156,656
2157,653
2158,654
2159,656
2160,657
2161,654
2162,653
2163,657
2164,658
2165,650
2166,653
2167,659
2168,658
2169,650
2170,651
2171,662
2172,653
2173,655
2174,655
2175,659
2176,654
2177,657
2178,654
2179,661
2180,656
2181,650
2182,654
2183,664
2184,657
2185,656
2186,652
2187,660
2188,657
2189,650
2190,653
2191,658
2192,658
2193,650
2194,658
2195,661
2196,659
2197,656
2198,656
2199,658
2200,657
2201,657
2202,653
2203,658
2204,660
2205,653
2206,658
2207,661
2208,658
2209,653
2210,659
2211,664
2212,656
2213,662
2214,654
2215,658
2216,656
2217,654
2218,657
2219,662
2220,654
2221,654
2222,656
2223,660
2224,656
2225,648
2226,657
2227,661
2228,656
2229,655
2230,653
2231,659
2232,658
2233,654
2234,655
2235,661
2236,657
2237,654
2238,659
2239,658
2240,656
2241,656
2242,660
2243,664
2244,660
2245,652
2246,658
2247,663
2248,662
2249,655
2250,659
2251,661
2252,660
2253,654
2254,656
2255,663
2256,660
2257,651
2258,659
2259,662
2260,663
2261,654
