Stamp,GSR
21430,556
21431,559
21432,566
21433,555
21434,560
21435,558
21436,557
21437,562
21438,558
21439,558
21440,564
21441,559
21442,562
21443,554
21444,561
21445,561
21446,566
21447,559
21448,561
21449,557
21450,566
21451,562
21452,571
21453,566
21454,570
21455,568
21456,553
21457,568
21458,557
21459,562
21460,562
21461,555
21462,562
21463,564
21464,559
21465,566
21466,560
21467,558
21468,560
21469,563
21470,560
21471,559
21472,557
21473,557
21474,560
21475,561
21476,563
21477,564
21478,562
21479,563
21480,559
21481,561
21482,560
21483,563
21484,559
21485,568
21486,559
21487,559
21488,557
21489,560
21490,561
21491,560
21492,563
21493,556
21494,560
21495,558
21496,561
21497,565
21498,560
21499,561
21500,554
21501,557
21502,569
21503,569
21504,556
21505,559
21506,566
21507,556
21508,561
21509,550
21510,561
21511,561
21512,558
21513,559
21514,560
21515,555
21516,561
21517,565
21518,559
21519,556
21520,560
21521,558
21522,557
21523,561
21524,563
21525,558
21526,560
21527,560
21528,556
21529,557
21530,564
21531,565
21532,555
21533,561
21534,560
21535,562
21536,562
21537,563
21538,562
21539,557
21540,555
21541,559
21542,556
21543,559
21544,564
21545,562
21546,565
21547,553
21548,557
21549,558
21550,562
21551,561
21552,562
21553,564
21554,562
21555,558
21556,555
21557,566
21558,553
21559,560
21560,557
21561,555
21562,560
21563,564
21564,559
21565,557
21566,558
21567,563
21568,557
21569,563
21570,558
21571,565
21572,559
21573,559
21574,555
21575,561
21576,552
21577,553
21578,564
21579,558
21580,560
21581,558
21582,566
21583,560
21584,563
21585,557
21586,558
21587,560
21588,563
21589,567
21590,560
21591,559
21592,562
21593,558
21594,556
21595,566
21596,557
21597,556
21598,556
21599,555
21600,561
21601,561
21602,561
21603,557
21604,556
21605,559
21606,557
21607,563
21608,562
21609,562
21610,552
21611,554
21612,559
21613,561
21614,566
21615,556
21616,556
21617,560
21618,558
21619,559
21620,559
21621,561
21622,562
21623,560
21624,567
21625,561
21626,567
21627,560
21628,562
21629,560
21630,556
21631,559
21632,557
21633,555
21634,555
21635,559
21636,565
21637,557
21638,558
21639,550
21640,553
21641,563
21642,557
21643,558
21644,558
21645,555
21646,554
21647,565
21648,563
21649,560
21650,558
21651,558
21652,559
21653,558
21654,564
21655,556
21656,558
21657,558
21658,570
21659,557
21660,556
21661,559
21662,566
21663,562
21664,554
21665,557
21666,566
21667,554
21668,563
21669,555
21670,555
21671,560
21672,559
21673,551
21674,561
21675,563
21676,563
21677,568
21678,562
21679,562
21680,560
21681,565
21682,556
21683,561
21684,561
21685,559
21686,561
21687,556
21688,562
21689,554
21690,562
21691,557
21692,563
21693,558
21694,562
21695,560
21696,561
21697,562
21698,566
21699,565
21700,557
21701,559
21702,561
21703,560
21704,554
21705,562
21706,556
21707,559
21708,558
21709,559
21710,552
21711,557
21712,558
21713,563
21714,546
21715,561
21716,560
21717,557
21718,561
21719,555
21720,559
21721,556
21722,561
21723,563
21724,563
21725,557
21726,562
21727,565
21728,553
21729,551
21730,564
21731,559
21732,557
21733,562
21734,560
21735,553
21736,560
21737,562
21738,556
21739,553
21740,564
21741,563
21742,556
21743,555
21744,565
21745,557
21746,558
21747,557
21748,560
21749,556
21750,560
21751,556
21752,559
21753,562
21754,555
21755,555
21756,555
21757,564
21758,552
21759,560
21760,560
21761,554
21762,562
21763,558
21764,553
21765,549
21766,554
21767,560
21768,563
21769,561
21770,557
21771,558
21772,562
21773,559
21774,562
21775,563
21776,556
21777,559
21778,562
21779,557
21780,558
21781,557
21782,556
21783,564
21784,555
21785,557
21786,561
21787,559
21788,555
21789,562
21790,557
21791,556
21792,562
21793,558
21794,555
21795,552
21796,561
21797,555
21798,560
21799,553
21800,555
21801,560
21802,557
21803,558
21804,555
21805,560
21806,558
21807,553
21808,560
21809,560
21810,557
21811,560
21812,555
21813,551
21814,559
21815,557
21816,560
21817,566
21818,550
21819,559
21820,560
21821,562
21822,550
21823,561
21824,557
21825,556
21826,555
21827,562
21828,559
21829,561
21830,553
21831,556
21832,561
21833,556
21834,561
21835,566
21836,551
21837,561
21838,558
21839,561
21840,562
21841,559
21842,550
21843,558
21844,561
21845,563
21846,555
21847,553
21848,561
21849,556
21850,556
21851,559
21852,558
21853,556
21854,554
21855,559
21856,563
21857,559
21858,556
21859,556
21860,557
21861,566
21862,558
21863,557
21864,559
21865,558
21866,557
21867,559
21868,563
21869,560
21870,556
21871,558
21872,552
21873,556
21874,564
21875,559
21876,567
21877,559
21878,552
21879,559
21880,556
21881,562
21882,558
21883,555
21884,552
21885,557
21886,564
21887,555
21888,561
21889,557
21890,558
21891,552
21892,559
21893,557
21894,557
21895,557
21896,556
21897,560
21898,565
21899,557
21900,562
21901,557
21902,555
21903,559
21904,554
21905,549
21906,555
21907,552
21908,552
21909,565
21910,553
21911,555
21912,551
21913,548
21914,558
21915,556
21916,554
21917,561
21918,555
21919,554
21920,565
21921,557
21922,558
21923,554
21924,555
21925,564
21926,557
21927,562
21928,558
21929,560
21930,552
21931,561
21932,561
21933,556
21934,558
21935,554
21936,555
21937,553
21938,565
21939,557
21940,555
21941,549
21942,553
21943,558
21944,556
21945,552
21946,555
21947,555
21948,557
21949,560
21950,563
21951,560
21952,557
21953,556
21954,558
21955,561
21956,557
21957,559
21958,554
21959,554
21960,552
21961,553
21962,551
21963,554
21964,562
21965,552
21966,553
21967,563
21968,554
21969,561
21970,557
21971,561
21972,555
21973,557
21974,547
21975,555
21976,559
21977,555
21978,551
21979,554
21980,560
21981,555
21982,558
21983,559
21984,561
21985,558
21986,554
21987,551
21988,555
21989,556
21990,558
21991,564
21992,558
21993,557
21994,556
21995,558
21996,557
21997,553
21998,560
21999,552
22000,555
22001,561
22002,556
22003,557
22004,559
22005,555
22006,555
22007,550
22008,562
22009,562
22010,553
22011,555
22012,554
22013,548
22014,551
22015,553
22016,554
22017,556
22018,555
22019,560
22020,560
22021,548
22022,557
22023,550
22024,550
22025,556
22026,551
22027,552
22028,554
22029,562
22030,558
22031,562
22032,557
22033,557
22034,557
22035,551
22036,554
22037,555
22038,561
22039,557
22040,563
22041,556
22042,557
22043,553
22044,555
22045,552
22046,561
22047,557
22048,554
22049,553
22050,555
22051,559
22052,557
22053,555
22054,556
22055,553
22056,556
22057,559
22058,554
22059,557
22060,553
22061,555
22062,554
22063,551
22064,551
22065,555
22066,552
22067,562
22068,561
22069,555
22070,564
22071,557
22072,564
22073,554
22074,553
22075,564
22076,563
22077,556
22078,547
22079,565
22080,556
22081,561
22082,560
22083,559
22084,552
22085,558
22086,554
22087,555
22088,557
22089,554
22090,555
22091,558
22092,553
22093,554
22094,557
22095,558
22096,556
22097,549
22098,549
22099,553
22100,555
22101,558
22102,561
22103,558
22104,556
22105,561
22106,557
22107,557
22108,560
22109,564
22110,554
22111,557
22112,557
22113,560
22114,554
22115,554
22116,559
22117,558
22118,560
22119,560
22120,560
22121,553
22122,559
22123,554
22124,554
22125,548
22126,547
22127,554
22128,558
22129,555
22130,550
22131,550
22132,555
22133,556
22134,560
22135,546
22136,556
22137,552
22138,559
22139,558
22140,555
22141,551
22142,557
22143,554
22144,559
22145,540
22146,554
22147,554
22148,554
22149,549
22150,548
22151,552
22152,554
22153,547
22154,557
22155,555
22156,560
22157,555
22158,560
22159,554
22160,551
22161,557
22162,565
22163,550
22164,552
22165,553
22166,558
22167,560
22168,560
22169,553
22170,557
22171,555
22172,559
22173,550
22174,552
22175,559
22176,555
22177,556
22178,546
22179,554
22180,544
22181,552
22182,559
22183,557
22184,552
22185,559
22186,560
22187,558
22188,552
22189,552
22190,552
22191,556
22192,549
22193,554
22194,551
22195,555
22196,552
22197,559
22198,549
22199,560
22200,552
22201,551
22202,551
22203,553
22204,547
22205,558
22206,553
22207,553
22208,552
22209,557
22210,554
22211,557
22212,544
22213,545
22214,552
22215,554
22216,557
22217,555
22218,556
22219,561
22220,551
22221,553
22222,559
22223,546
22224,558
22225,553
22226,555
22227,564
22228,556
22229,555
22230,547
22231,549
22232,558
22233,547
22234,553
22235,561
22236,547
22237,556
22238,555
22239,554
22240,558
22241,555
22242,550
22243,551
22244,551
22245,549
22246,547
22247,554
22248,555
22249,549
22250,555
22251,551
22252,556
22253,546
22254,558
22255,551
22256,553
22257,554
22258,553
22259,556
22260,559
22261,550
22262,551
22263,556
22264,549
22265,554
22266,549
22267,553
22268,547
22269,558
22270,559
22271,554
22272,556
22273,546
22274,553
22275,553
22276,551
22277,561
22278,560
22279,546
22280,560
22281,553
22282,556
22283,555
22284,548
22285,549
22286,557
22287,556
22288,551
22289,552
22290,552
22291,556
22292,559
22293,556
22294,557
22295,555
22296,563
22297,560
22298,557
22299,554
22300,554
22301,555
22302,548
22303,557
22304,550
22305,557
22306,556
22307,550
22308,554
22309,557
22310,558
22311,556
22312,549
22313,554
22314,553
22315,547
22316,551
22317,554
22318,549
22319,555
22320,551
22321,547
22322,554
22323,556
22324,554
22325,550
22326,553
22327,551
22328,555
22329,558
22330,550
22331,551
22332,559
22333,558
22334,551
22335,553
22336,561
22337,552
22338,557
22339,551
22340,556
22341,551
22342,556
22343,550
22344,550
22345,560
22346,553
22347,554
22348,552
22349,553
22350,559
22351,552
22352,551
22353,552
22354,554
22355,552
22356,547
22357,556
22358,548
22359,552
22360,548
22361,555
22362,557
22363,559
22364,554
22365,547
22366,550
22367,553
22368,562
22369,553
22370,548
22371,548
22372,553
22373,549
22374,547
22375,545
22376,551
22377,551
22378,550
22379,548
22380,549
22381,547
22382,557
22383,554
22384,558
22385,546
22386,553
22387,547
22388,546
22389,556
22390,555
22391,549
22392,556
22393,551
22394,552
22395,551
22396,556
22397,555
22398,553
22399,552
22400,550
22401,553
22402,556
22403,558
22404,556
22405,555
22406,556
22407,555
22408,543
22409,550
22410,548
22411,546
22412,553
22413,549
22414,547
22415,551
22416,555
22417,548
22418,547
22419,552
22420,549
22421,552
22422,547
22423,549
22424,547
22425,548
22426,550
22427,557
22428,548
22429,551
22430,556
22431,548
22432,550
22433,547
22434,553
22435,554
22436,547
22437,556
22438,550
22439,554
22440,554
22441,555
22442,551
22443,551
22444,550
22445,552
22446,554
22447,552
22448,542
22449,544
22450,554
22451,550
22452,550
22453,549
22454,549
22455,550
22456,550
22457,548
22458,551
22459,551
22460,549
22461,548
22462,553
22463,550
22464,555
22465,549
22466,552
22467,557
22468,547
22469,552
22470,543
22471,552
22472,549
22473,550
22474,549
22475,557
22476,552
22477,562
22478,545
22479,546
22480,556
22481,555
22482,559
22483,558
22484,555
22485,550
22486,547
22487,544
22488,555
22489,552
22490,557
22491,551
22492,548
22493,560
22494,550
22495,554
22496,557
22497,555
22498,549
22499,553
22500,556
22501,553
22502,549
22503,553
22504,554
22505,550
22506,556
22507,553
22508,548
22509,548
22510,551
22511,551
22512,556
22513,550
22514,551
22515,559
22516,553
22517,546
22518,554
22519,552
22520,551
22521,547
22522,549
22523,551
22524,550
22525,552
22526,549
22527,547
22528,549
22529,553
22530,543
22531,550
22532,548
22533,548
22534,551
22535,550
22536,552
22537,548
22538,548
22539,550
22540,546
22541,550
22542,557
22543,553
22544,550
22545,546
22546,552
22547,547
22548,551
22549,551
22550,561
22551,547
22552,554
22553,547
22554,546
22555,546
22556,553
22557,552
22558,550
22559,551
22560,550
22561,547
22562,548
22563,552
22564,551
22565,558
22566,549
22567,549
22568,548
22569,552
22570,553
22571,564
22572,547
22573,550
22574,545
22575,553
22576,551
22577,554
22578,547
22579,545
22580,551
22581,549
22582,549
22583,552
22584,554
22585,545
22586,547
22587,557
22588,553
22589,552
22590,552
22591,552
22592,557
22593,547
22594,547
22595,546
22596,547
22597,544
22598,548
22599,559
22600,550
22601,552
22602,546
22603,547
22604,549
22605,549
22606,548
22607,546
22608,551
22609,545
22610,552
22611,552
22612,557
22613,552
22614,547
22615,554
22616,554
22617,550
22618,559
22619,545
22620,551
22621,551
22622,550
22623,544
22624,554
22625,553
22626,552
22627,556
22628,551
22629,551
22630,554
22631,550
22632,545
22633,545
22634,558
22635,556
22636,549
22637,545
22638,547
22639,549
22640,544
22641,550
22642,540
22643,543
22644,553
22645,548
22646,556
22647,550
22648,559
22649,547
22650,554
22651,552
22652,560
22653,554
22654,556
22655,551
22656,552
22657,553
22658,547
22659,557
22660,547
22661,552
22662,552
22663,550
22664,545
22665,555
22666,555
22667,547
22668,552
22669,553
22670,556
22671,548
22672,546
22673,555
22674,548
22675,553
22676,546
22677,548
22678,552
22679,543
22680,552
22681,556
22682,549
22683,556
22684,555
22685,551
22686,549
22687,545
22688,546
22689,551
22690,545
22691,558
22692,554
22693,544
22694,551
22695,551
22696,553
22697,552
22698,548
22699,552
22700,548
22701,552
22702,560
22703,544
22704,549
22705,547
22706,551
22707,546
22708,553
22709,551
22710,544
22711,546
22712,545
22713,554
22714,545
22715,546
22716,550
22717,552
22718,552
22719,549
22720,548
22721,550
22722,544
22723,557
22724,557
22725,553
22726,551
22727,548
22728,547
22729,552
22730,548
22731,549
22732,552
22733,546
22734,553
22735,558
22736,549
22737,543
22738,550
22739,558
22740,545
22741,543
22742,548
22743,549
22744,550
22745,553
22746,551
22747,543
22748,541
22749,549
22750,547
22751,554
22752,554
22753,547
22754,557
22755,541
22756,549
22757,553
22758,552
22759,552
22760,550
22761,541
22762,549
22763,547
22764,552
22765,556
22766,549
22767,551
22768,542
22769,553
22770,549
22771,543
22772,552
22773,556
22774,553
22775,546
22776,553
22777,548
22778,553
22779,546
22780,547
22781,545
22782,552
22783,547
22784,548
22785,545
22786,541
22787,547
22788,547
22789,546
22790,553
22791,546
22792,549
22793,552
22794,543
22795,553
22796,550
22797,545
22798,548
22799,545
22800,544
22801,541
22802,539
22803,553
22804,547
22805,554
22806,550
22807,542
22808,553
22809,550
22810,546
22811,548
22812,554
22813,544
22814,552
22815,553
22816,547
22817,554
22818,548
22819,545
22820,554
22821,553
22822,547
22823,551
22824,557
22825,552
22826,550
22827,553
22828,548
22829,548
22830,546
22831,555
22832,548
22833,544
22834,548
22835,545
22836,546
22837,550
22838,553
22839,544
22840,555
22841,553
22842,551
22843,545
22844,550
22845,556
22846,554
22847,550
22848,555
22849,551
22850,551
22851,545
22852,543
22853,554
22854,552
22855,548
22856,556
22857,546
22858,545
22859,554
22860,545
22861,549
22862,544
22863,548
22864,545
22865,552
22866,543
22867,545
22868,544
22869,548
22870,549
22871,547
22872,555
22873,547
22874,544
22875,546
22876,549
22877,545
22878,547
22879,546
22880,546
22881,552
22882,550
22883,550
22884,553
22885,547
22886,555
22887,547
22888,549
22889,545
22890,543
22891,551
22892,545
22893,543
22894,546
22895,548
22896,538
22897,542
22898,550
22899,547
22900,544
22901,548
22902,548
22903,550
22904,552
22905,539
22906,552
22907,544
22908,549
22909,554
22910,554
22911,549
22912,541
22913,544
22914,548
22915,542
22916,545
22917,544
22918,543
22919,540
22920,554
22921,553
22922,543
22923,545
22924,552
22925,545
22926,546
22927,548
22928,543
22929,552
22930,548
22931,545
22932,552
22933,553
22934,548
22935,551
22936,542
22937,547
22938,545
22939,553
22940,545
22941,548
22942,541
22943,544
22944,545
22945,546
22946,546
22947,541
22948,544
22949,542
22950,546
22951,553
22952,551
22953,544
22954,545
22955,545
22956,547
22957,549
22958,545
22959,541
22960,552
22961,545
22962,543
22963,548
22964,550
22965,551
22966,548
22967,542
22968,552
22969,551
22970,548
22971,551
22972,548
22973,557
22974,547
22975,556
22976,546
22977,547
22978,541
22979,542
22980,550
22981,544
22982,551
22983,548
22984,550
22985,549
22986,546
22987,547
22988,540
22989,550
22990,554
22991,557
22992,548
22993,546
22994,546
22995,548
22996,547
22997,547
22998,551
22999,555
23000,548
23001,546
23002,548
23003,549
23004,548
23005,545
23006,546
23007,553
23008,544
23009,547
23010,547
23011,540
23012,551
23013,546
23014,547
23015,544
23016,544
23017,538
23018,550
23019,548
23020,554
23021,544
23022,544
23023,541
23024,550
23025,553
23026,549
23027,548
23028,547
23029,549
23030,543
23031,548
23032,545
23033,549
23034,541
23035,541
23036,546
23037,545
23038,552
23039,557
23040,552
23041,546
23042,554
23043,545
23044,548
23045,543
23046,546
23047,551
23048,538
23049,543
23050,547
23051,546
23052,550
23053,540
23054,545
23055,548
23056,548
23057,547
23058,546
23059,540
23060,550
23061,544
23062,548
23063,545
23064,547
23065,546
23066,548
23067,548
23068,546
23069,551
23070,549
23071,549
23072,540
23073,544
23074,545
23075,551
23076,548
23077,551
23078,542
23079,547
23080,546
23081,546
23082,547
23083,545
23084,541
23085,549
23086,553
23087,545
23088,549
23089,549
23090,547
23091,544
23092,552
23093,546
23094,549
23095,542
23096,542
23097,550
23098,547
23099,549
23100,544
23101,549
23102,548
23103,554
23104,554
23105,547
23106,547
23107,551
23108,547
23109,554
23110,550
23111,546
23112,541
23113,549
23114,546
23115,538
23116,543
23117,550
23118,542
23119,548
23120,548
23121,542
23122,551
23123,556
23124,552
23125,543
23126,542
23127,551
23128,541
23129,545
23130,550
23131,545
23132,546
23133,541
23134,542
23135,550
23136,549
23137,549
23138,542
23139,539
23140,541
23141,551
23142,541
23143,552
23144,542
23145,545
23146,545
23147,549
23148,550
23149,551
23150,555
23151,549
23152,551
23153,551
23154,549
23155,547
23156,545
23157,539
23158,547
23159,548
23160,540
23161,542
23162,543
23163,546
23164,548
23165,544
23166,543
23167,547
23168,541
23169,546
23170,545
23171,555
23172,543
23173,549
23174,544
23175,547
23176,550
23177,547
23178,540
23179,543
23180,538
23181,545
23182,551
23183,552
23184,549
23185,541
23186,546
23187,540
23188,543
23189,544
23190,546
23191,550
23192,554
23193,543
23194,548
23195,552
23196,553
23197,546
23198,546
23199,547
23200,551
23201,543
23202,550
23203,541
23204,545
23205,545
23206,548
23207,551
23208,547
23209,541
23210,555
23211,545
23212,550
23213,548
23214,546
23215,542
23216,552
23217,549
23218,543
23219,544
23220,542
23221,546
23222,548
23223,549
23224,542
23225,547
23226,543
23227,552
23228,545
23229,542
23230,545
23231,543
23232,551
23233,545
23234,547
23235,547
23236,544
23237,553
23238,551
23239,547
23240,549
23241,546
23242,546
23243,548
23244,548
23245,549
23246,549
23247,546
23248,546
23249,549
23250,544
23251,550
23252,555
23253,545
23254,544
23255,544
23256,542
23257,548
23258,551
23259,539
23260,541
23261,549
23262,545
23263,549
23264,545
23265,548
23266,546
23267,541
23268,539
23269,552
23270,553
23271,547
23272,547
23273,544
23274,547
23275,555
23276,547
23277,542
23278,548
23279,540
23280,553
23281,547
23282,553
23283,543
23284,547
23285,548
23286,544
23287,540
23288,546
23289,545
23290,545
23291,545
23292,545
23293,541
23294,550
23295,541
23296,549
23297,552
23298,543
23299,539
23300,551
23301,545
23302,542
23303,545
23304,544
23305,546
23306,546
23307,545
23308,546
23309,541
23310,550
23311,547
23312,546
23313,542
23314,544
23315,549
23316,550
23317,550
23318,546
23319,549
23320,540
23321,549
23322,546
23323,552
23324,541
23325,555
23326,546
23327,550
23328,546
23329,546
23330,547
23331,546
23332,549
23333,548
23334,539
23335,544
23336,538
23337,556
23338,542
23339,539
23340,537
23341,545
23342,543
23343,546
23344,546
23345,545
23346,553
23347,540
23348,542
23349,549
23350,552
23351,545
23352,551
23353,544
23354,547
23355,543
23356,549
23357,545
23358,540
23359,552
23360,541
23361,548
23362,553
23363,544
23364,555
23365,541
23366,548
23367,544
23368,540
23369,542
23370,549
23371,550
23372,547
23373,545
23374,542
23375,552
23376,553
23377,540
23378,551
23379,551
23380,547
23381,548
23382,550
23383,540
23384,552
23385,544
23386,545
23387,546
23388,547
23389,541
23390,550
23391,543
23392,548
23393,550
23394,549
23395,543
23396,542
23397,550
23398,547
23399,549
23400,555
23401,544
23402,548
23403,546
23404,541
23405,547
23406,542
23407,553
23408,544
23409,551
23410,547
23411,549
23412,545
23413,546
23414,543
23415,542
23416,544
23417,550
23418,540
23419,545
23420,542
23421,554
23422,541
23423,551
23424,542
23425,540
23426,554
23427,545
23428,545
23429,548
23430,548
23431,544
23432,541
23433,543
23434,539
23435,538
23436,538
23437,547
23438,548
23439,543
23440,541
23441,544
23442,550
23443,542
23444,542
23445,547
23446,539
23447,541
23448,546
23449,543
23450,545
23451,548
23452,541
23453,552
23454,537
23455,540
23456,540
23457,541
23458,542
23459,550
23460,549
23461,547
23462,545
23463,541
23464,538
23465,547
23466,542
23467,544
23468,546
23469,538
23470,543
23471,548
23472,549
23473,546
23474,537
23475,543
23476,550
23477,547
23478,542
23479,537
23480,543
23481,536
23482,541
23483,540
23484,541
23485,544
23486,550
23487,544
23488,539
23489,543
23490,537
23491,542
23492,543
23493,550
23494,543
23495,550
23496,535
23497,544
23498,553
23499,544
23500,543
23501,546
23502,543
23503,543
23504,547
23505,548
23506,537
23507,545
23508,547
23509,549
23510,543
23511,551
23512,546
23513,538
23514,553
23515,542
23516,543
23517,547
23518,546
23519,542
23520,544
23521,546
23522,541
23523,539
23524,544
23525,538
23526,541
23527,543
23528,536
23529,544
23530,546
23531,533
23532,542
23533,548
23534,541
23535,539
23536,544
23537,541
23538,546
23539,540
23540,550
23541,545
23542,545
23543,545
23544,546
23545,541
23546,545
23547,539
23548,542
23549,544
23550,545
23551,536
23552,547
23553,540
23554,542
23555,539
23556,544
23557,547
23558,545
23559,538
23560,541
23561,541
23562,544
23563,544
23564,544
23565,539
23566,540
23567,544
23568,543
23569,537
23570,544
23571,539
23572,543
23573,548
23574,540
23575,541
23576,543
23577,535
23578,547
23579,548
23580,541
23581,546
23582,545
23583,542
23584,544
23585,538
23586,547
23587,543
23588,544
23589,547
23590,544
23591,540
23592,544
23593,546
23594,541
23595,540
23596,537
23597,543
23598,544
23599,542
23600,543
23601,547
23602,535
23603,544
23604,547
23605,544
23606,543
23607,541
23608,542
23609,543
23610,540
23611,534
23612,540
23613,544
23614,537
23615,543
23616,539
23617,542
23618,539
23619,553
23620,546
23621,542
23622,544
23623,542
23624,540
23625,550
23626,541
23627,542
23628,544
23629,544
23630,540
23631,539
23632,541
23633,544
23634,539
23635,532
23636,552
23637,546
23638,540
23639,542
23640,543
23641,545
23642,550
23643,545
23644,539
23645,538
23646,541
23647,542
23648,549
23649,537
23650,546
23651,541
23652,545
23653,539
23654,541
23655,537
23656,536
23657,548
23658,547
23659,547
23660,545
23661,538
23662,546
23663,545
23664,544
23665,539
23666,543
23667,534
23668,539
23669,547
23670,547
23671,547
23672,548
23673,537
23674,547
23675,546
23676,542
23677,547
23678,535
23679,543
23680,541
23681,548
23682,543
23683,546
23684,547
23685,539
23686,542
23687,538
23688,539
23689,546
23690,539
23691,538
23692,537
23693,541
23694,539
23695,541
23696,543
23697,540
23698,549
23699,545
23700,542
23701,538
23702,548
23703,542
23704,542
23705,544
23706,546
23707,533
23708,542
23709,536
23710,536
23711,534
23712,536
23713,543
23714,544
23715,542
23716,536
23717,549
23718,545
23719,539
23720,539
23721,542
23722,544
23723,543
23724,534
23725,542
23726,542
23727,545
23728,538
23729,543
23730,546
23731,542
23732,543
23733,537
23734,536
23735,539
23736,543
23737,537
23738,537
23739,540
23740,542
23741,544
23742,538
23743,540
23744,544
23745,542
23746,542
23747,536
23748,543
23749,532
23750,542
23751,545
23752,541
23753,548
23754,539
23755,548
23756,540
23757,540
23758,532
23759,540
23760,537
23761,542
23762,541
23763,542
23764,537
23765,541
23766,534
23767,541
23768,542
23769,542
23770,547
23771,537
23772,544
23773,538
23774,539
23775,541
23776,542
23777,543
23778,543
23779,545
23780,548
23781,539
23782,542
23783,537
23784,543
23785,548
23786,539
23787,542
23788,539
23789,544
23790,536
23791,534
23792,536
23793,535
23794,540
23795,536
23796,545
23797,540
23798,540
23799,538
23800,544
23801,539
23802,543
23803,542
23804,536
23805,539
23806,546
23807,539
23808,538
23809,544
23810,545
23811,537
23812,546
23813,537
23814,541
23815,541
23816,538
23817,550
23818,542
23819,549
23820,548
23821,540
23822,541
23823,537
23824,542
23825,529
23826,533
23827,541
23828,545
23829,544
23830,544
23831,545
23832,540
23833,533
23834,542
23835,535
23836,535
23837,537
23838,538
23839,533
23840,543
23841,542
23842,543
23843,536
23844,542
23845,540
23846,546
23847,546
23848,545
23849,538
23850,536
23851,540
23852,536
23853,537
23854,539
23855,540
23856,542
23857,540
23858,540
23859,537
23860,540
23861,543
23862,539
23863,538
23864,541
23865,538
23866,543
23867,542
23868,533
23869,541
23870,537
23871,539
23872,547
23873,536
23874,550
23875,532
23876,538
23877,547
23878,542
23879,543
23880,542
23881,536
23882,544
23883,543
23884,545
23885,542
23886,546
23887,541
23888,534
23889,539
23890,542
23891,542
23892,544
23893,536
23894,534
23895,546
23896,538
23897,542
23898,540
23899,547
23900,541
23901,539
23902,537
23903,540
23904,533
23905,547
23906,541
23907,537
23908,539
23909,538
23910,544
23911,542
23912,538
23913,535
23914,537
23915,541
23916,545
23917,540
23918,542
23919,545
23920,540
23921,538
23922,544
23923,544
23924,535
23925,538
23926,548
23927,544
23928,540
23929,537
23930,538
23931,540
23932,539
23933,539
23934,543
23935,540
23936,539
23937,539
23938,543
23939,545
23940,539
23941,540
23942,534
23943,540
23944,534
23945,539
23946,537
23947,545
23948,537
23949,533
23950,537
23951,544
23952,541
23953,544
23954,536
23955,536
23956,545
23957,540
23958,544
23959,540
23960,534
23961,533
23962,541
23963,545
23964,537
23965,540
23966,544
23967,538
23968,535
23969,539
23970,541
23971,533
23972,544
23973,540
23974,538
23975,542
23976,545
23977,536
23978,540
23979,548
23980,532
23981,542
23982,535
23983,543
23984,544
23985,542
23986,535
23987,538
23988,543
23989,544
23990,540
23991,544
23992,541
23993,538
23994,538
23995,538
23996,540
23997,540
23998,542
23999,534
24000,542
24001,539
24002,537
24003,538
24004,537
24005,536
24006,539
24007,548
24008,542
24009,539
24010,533
24011,531
24012,535
24013,541
24014,532
24015,538
24016,532
24017,539
24018,536
24019,545
24020,536
24021,537
24022,545
24023,539
24024,542
24025,535
24026,534
24027,544
24028,531
24029,540
24030,534
24031,535
24032,542
24033,535
24034,536
24035,541
24036,537
24037,534
24038,528
24039,537
24040,539
24041,535
24042,542
24043,540
24044,535
24045,542
24046,535
24047,536
24048,544
24049,541
24050,537
24051,536
24052,543
24053,531
24054,537
24055,544
24056,535
24057,539
24058,534
24059,533
24060,547
24061,535
24062,538
24063,541
24064,540
24065,540
24066,539
24067,542
24068,534
24069,530
24070,540
24071,534
24072,540
24073,540
24074,537
24075,539
24076,538
24077,547
24078,530
24079,538
24080,536
24081,541
24082,541
24083,538
24084,540
24085,543
24086,529
24087,540
24088,542
24089,539
24090,535
24091,539
24092,541
24093,543
24094,533
24095,540
24096,529
24097,544
24098,528
24099,541
24100,540
24101,539
24102,535
24103,533
24104,536
24105,530
24106,533
24107,535
24108,535
24109,532
24110,537
24111,536
24112,539
24113,538
24114,534
24115,532
24116,547
24117,538
24118,539
24119,542
24120,538
24121,541
24122,529
24123,538
24124,540
24125,531
24126,538
24127,538
24128,538
24129,538
24130,536
24131,534
24132,539
24133,535
24134,540
24135,534
24136,534
24137,535
24138,531
24139,529
24140,531
24141,535
24142,540
24143,539
24144,544
24145,542
24146,540
24147,539
24148,533
24149,531
24150,540
24151,535
24152,533
24153,537
24154,534
24155,541
24156,539
24157,535
24158,536
24159,540
24160,528
24161,535
24162,539
24163,536
24164,537
24165,540
24166,534
24167,538
24168,533
24169,545
24170,534
24171,540
24172,535
24173,536
24174,541
24175,537
24176,532
24177,537
24178,538
24179,532
24180,538
24181,535
24182,540
24183,531
24184,537
24185,538
24186,531
24187,537
24188,535
24189,533
24190,534
24191,530
24192,528
24193,533
24194,535
24195,534
24196,540
24197,540
24198,542
24199,537
24200,545
24201,536
24202,536
24203,531
24204,537
24205,528
24206,539
24207,538
24208,544
24209,537
24210,530
24211,541
24212,539
24213,531
24214,537
24215,529
24216,534
24217,533
24218,534
24219,531
24220,531
24221,540
24222,535
24223,541
24224,539
24225,538
24226,533
24227,542
