,0
1332,592
1333,587
1334,591
1335,599
1336,597
1337,589
1338,596
1339,591
1340,595
1341,589
1342,598
1343,598
1344,595
1345,592
1346,599
1347,593
1348,591
1349,592
1350,602
1351,593
1352,597
1353,588
1354,588
1355,600
1356,594
1357,593
1358,598
1359,593
1360,599
1361,590
1362,595
1363,603
1364,595
1365,599
1366,595
1367,593
1368,596
1369,594
1370,599
1371,594
1372,597
1373,593
1374,597
1375,593
1376,590
1377,586
1378,599
1379,595
1380,592
1381,592
1382,597
1383,594
1384,596
1385,591
1386,601
1387,592
1388,593
1389,596
1390,594
1391,598
1392,598
1393,596
1394,597
1395,593
1396,591
1397,592
1398,597
1399,594
1400,584
1401,596
1402,595
1403,590
1404,593
1405,591
1406,594
1407,604
1408,589
1409,594
1410,596
1411,594
1412,590
1413,589
1414,599
1415,597
1416,589
1417,594
1418,596
1419,590
1420,598
1421,594
1422,598
1423,595
1424,587
1425,589
1426,601
1427,593
1428,602
1429,591
1430,598
1431,588
1432,594
1433,592
1434,596
1435,599
1436,594
1437,588
1438,600
1439,596
1440,586
1441,596
1442,602
1443,590
1444,595
1445,593
1446,597
1447,593
1448,591
1449,591
1450,593
1451,600
1452,596
1453,592
1454,599
1455,594
1456,594
1457,591
1458,596
1459,595
1460,591
1461,591
1462,592
1463,590
1464,592
1465,590
1466,595
1467,596
1468,589
1469,598
1470,595
1471,590
1472,590
1473,588
1474,599
1475,596
1476,590
1477,588
1478,596
1479,596
1480,584
1481,599
1482,593
1483,596
1484,591
1485,590
1486,601
1487,599
1488,591
1489,595
1490,595
1491,601
1492,589
1493,594
1494,600
1495,600
1496,596
1497,591
1498,593
1499,597
1500,595
1501,587
1502,597
1503,593
1504,589
1505,592
1506,597
1507,588
1508,593
1509,597
1510,601
1511,592
1512,588
1513,585
1514,592
1515,597
1516,586
1517,592
1518,597
1519,593
1520,593
1521,593
1522,598
1523,593
1524,586
1525,588
1526,597
1527,598
1528,582
1529,589
1530,593
1531,595
1532,590
1533,587
1534,594
1535,594
1536,592
1537,587
1538,599
1539,595
1540,586
1541,592
1542,597
1543,594
1544,594
1545,595
1546,594
1547,597
1548,594
1549,593
1550,599
1551,590
1552,591
1553,590
1554,589
1555,596
1556,591
1557,585
1558,594
1559,594
1560,593
1561,587
1562,601
1563,586
1564,596
1565,588
1566,600
1567,592
1568,590
1569,593
1570,605
1571,598
1572,595
1573,589
1574,603
1575,590
1576,592
1577,591
1578,594
1579,603
1580,587
1581,587
1582,596
1583,590
1584,590
1585,589
1586,597
1587,590
1588,587
1589,594
1590,588
1591,586
1592,582
1593,590
1594,597
1595,596
1596,585
1597,590
1598,594
1599,600
1600,593
1601,590
1602,599
1603,592
1604,585
1605,591
1606,601
1607,596
1608,598
1609,588
1610,596
1611,591
1612,596
1613,585
1614,602
1615,600
1616,585
1617,588
1618,596
1619,591
1620,594
1621,589
1622,599
1623,594
1624,584
1625,587
1626,593
1627,591
1628,593
1629,583
1630,601
1631,583
1632,590
1633,581
1634,598
1635,587
1636,584
1637,585
1638,598
1639,588
1640,594
1641,586
1642,590
1643,593
1644,593
1645,587
1646,594
1647,592
1648,589
1649,586
1650,593
1651,597
1652,585
1653,587
1654,604
1655,587
1656,592
1657,592
1658,593
1659,591
1660,594
1661,586
1662,598
1663,591
1664,589
1665,590
1666,591
1667,587
1668,579
1669,595
1670,602
1671,595
1672,595
1673,585
1674,592
1675,590
1676,582
1677,587
1678,597
1679,592
1680,589
1681,587
1682,601
1683,592
1684,591
1685,589
1686,598
1687,596
1688,584
1689,588
1690,595
1691,597
1692,588
1693,583
1694,594
1695,600
1696,587
1697,582
1698,602
1699,594
1700,592
1701,588
1702,597
1703,589
1704,581
1705,587
1706,597
1707,593
1708,581
1709,583
1710,595
1711,595
1712,586
1713,586
1714,602
1715,587
1716,586
1717,595
1718,596
1719,594
1720,590
1721,592
1722,596
1723,590
1724,591
1725,591
1726,597
1727,591
1728,586
1729,591
1730,600
1731,590
1732,585
1733,583
1734,594
1735,593
1736,585
1737,589
1738,597
1739,595
1740,589
1741,588
1742,599
1743,597
1744,589
1745,581
1746,596
1747,594
1748,588
1749,592
1750,596
1751,588
1752,583
1753,599
1754,591
1755,588
1756,587
1757,587
1758,591
1759,591
1760,592
1761,587
1762,593
1763,597
1764,588
1765,584
1766,593
1767,585
1768,592
1769,592
1770,601
1771,588
1772,589
1773,591
1774,594
1775,592
1776,590
1777,584
1778,592
1779,595
1780,591
1781,588
1782,590
1783,590
1784,597
1785,584
1786,602
1787,589
1788,587
1789,589
1790,594
1791,587
1792,590
1793,592
1794,596
1795,590
1796,588
1797,595
1798,592
1799,601
1800,582
1801,587
1802,596
1803,593
1804,590
1805,592
1806,588
1807,587
1808,590
1809,581
1810,592
1811,590
1812,587
1813,595
1814,593
1815,585
1816,585
1817,584
1818,598
1819,591
1820,583
1821,590
1822,600
1823,588
1824,580
1825,596
1826,590
1827,589
1828,594
1829,589
1830,595
1831,591
1832,580
1833,590
1834,593
1835,594
1836,589
1837,587
1838,603
1839,587
1840,591
1841,588
1842,592
1843,587
1844,589
1845,594
1846,598
1847,589
1848,590
1849,587
1850,593
1851,591
1852,585
1853,584
1854,591
1855,592
1856,585
1857,591
1858,592
1859,591
1860,592
1861,585
1862,594
1863,591
1864,585
1865,588
1866,594
1867,594
1868,586
1869,584
1870,592
1871,581
1872,583
1873,593
1874,594
1875,591
1876,588
1877,583
1878,596
1879,591
1880,591
1881,590
1882,602
1883,594
1884,583
1885,585
1886,600
1887,593
1888,580
1889,589
1890,601
1891,591
1892,593
1893,593
1894,591
1895,589
1896,586
1897,590
1898,593
1899,579
1900,584
1901,588
1902,591
1903,590
1904,590
1905,595
1906,594
1907,586
1908,583
1909,588
1910,594
1911,595
1912,588
1913,595
1914,589
1915,590
1916,590
1917,587
1918,595
1919,595
1920,591
1921,589
1922,602
1923,591
1924,587
1925,594
1926,594
1927,590
1928,590
1929,584
1930,593
1931,597
1932,590
1933,593
1934,594
1935,589
1936,584
1937,590
1938,597
1939,593
1940,581
1941,591
1942,591
1943,589
1944,589
1945,590
1946,603
1947,585
1948,585
1949,582
1950,597
1951,595
1952,589
1953,587
1954,599
1955,589
1956,587
1957,583
1958,594
1959,587
1960,594
1961,583
1962,600
1963,590
1964,585
1965,586
1966,594
1967,594
1968,593
1969,589
1970,595
1971,588
1972,587
1973,589
1974,599
1975,587
1976,591
1977,581
1978,593
1979,586
1980,586
1981,584
1982,597
1983,588
1984,587
1985,590
1986,598
1987,584
1988,588
1989,583
1990,597
1991,593
1992,584
1993,588
1994,592
1995,593
1996,592
1997,585
1998,593
1999,591
2000,587
2001,582
2002,588
2003,588
2004,584
2005,587
2006,596
2007,597
2008,594
2009,587
2010,594
2011,593
2012,583
2013,584
2014,600
2015,589
2016,591
2017,589
2018,589
2019,593
2020,599
2021,593
2022,596
2023,585
2024,586
2025,586
2026,591
2027,598
2028,590
2029,587
2030,593
2031,585
2032,590
2033,592
2034,591
2035,590
2036,582
2037,584
2038,592
2039,587
2040,590
2041,581
2042,595
2043,599
2044,585
2045,593
2046,591
2047,588
2048,587
2049,589
2050,592
2051,590
2052,584
2053,590
2054,598
2055,586
2056,589
2057,588
2058,592
2059,592
2060,583
2061,590
2062,588
2063,589
2064,591
2065,586
2066,587
2067,583
2068,589
2069,592
2070,594
2071,591
2072,592
2073,585
2074,596
2075,585
2076,588
2077,588
2078,584
2079,594
2080,586
2081,589
2082,602
2083,588
2084,582
2085,582
2086,592
2087,598
2088,584
2089,589
2090,602
2091,588
2092,586
2093,583
2094,597
2095,587
2096,587
2097,591
2098,598
2099,589
2100,586
2101,587
2102,597
2103,584
2104,585
2105,585
2106,591
2107,592
2108,594
2109,583
2110,592
2111,593
2112,585
2113,585
2114,582
2115,586
2116,580
2117,590
2118,598
2119,585
2120,586
2121,588
2122,593
2123,589
2124,586
2125,589
2126,591
2127,593
2128,592
2129,592
2130,598
2131,591
2132,596
2133,589
2134,595
2135,596
2136,581
2137,584
2138,597
2139,588
2140,588
2141,594
2142,586
2143,595
2144,584
2145,587
2146,590
2147,588
2148,588
2149,587
2150,596
2151,592
2152,588
2153,589
2154,596
2155,596
2156,587
2157,583
2158,591
2159,591
2160,587
2161,591
2162,597
2163,593
2164,592
2165,585
2166,593
2167,597
2168,589
2169,587
2170,593
2171,591
2172,590
2173,585
2174,586
2175,587
2176,593
2177,585
2178,598
2179,586
2180,588
2181,586
2182,590
2183,587
2184,591
2185,585
2186,595
2187,592
2188,589
2189,587
2190,595
2191,591
2192,589
2193,591
2194,593
2195,593
2196,586
2197,589
2198,592
2199,587
2200,587
2201,582
2202,589
2203,585
2204,590
2205,584
2206,593
2207,585
2208,585
2209,588
2210,590
2211,590
2212,588
2213,587
2214,590
2215,586
2216,587
2217,593
2218,593
2219,589
2220,585
2221,585
2222,593
2223,589
2224,579
2225,592
2226,592
2227,596
2228,590
2229,590
2230,595
2231,594
2232,584
2233,589
2234,599
2235,582
2236,589
2237,588
2238,596
2239,595
2240,586
2241,584
2242,593
2243,588
2244,588
2245,584
2246,588
2247,598
2248,583
2249,587
2250,595
2251,593
2252,583
2253,585
2254,586
2255,593
2256,582
2257,580
2258,594
2259,591
2260,584
2261,579
2262,586
2263,594
2264,585
2265,585
2266,595
2267,589
2268,589
2269,583
2270,593
2271,592
2272,582
